"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,143991083,126697703,1,5,65,"M",1,,65,0
2020,143991084,126697703,2,5,16,"F",1,,16,0
2020,143995168,126702206,1,5,24,"M",2,,24,0
2020,143995078,126697695,1,4,,"M",1,,,
2020,143995094,126702125,1,5,33,"M",1,,33,0
2020,143991113,126702145,1,5,33,"F",1,,33,0
2020,153362384,134945336,0,,,"",,,,
2020,153362194,134948728,1,5,44,"M",1,,44,0
2020,153359579,134949145,0,,,"",,,,
2020,153362774,134949167,0,,,"",,,,
2020,153362824,134949204,1,4,,"U",0,,,
2020,153359621,134949223,1,5,26,"M",1,,26,0
2020,153363032,134945780,1,5,28,"F",1,,28,0
2020,153359886,134949528,1,4,,"U",0,,,
2020,153363139,134945915,0,,,"",,,,
2020,153363270,134949602,1,5,70,"F",2,,70,0
2020,153359967,134945956,0,,,"",,,,
2020,153363383,134946018,1,5,65,"M",1,,65,0
2020,153365109,134949708,2,5,37,"F",1,,37,0
2020,153363415,134949708,1,5,42,"M",1,,42,0
2020,153365201,134951103,1,5,45,"F",1,,45,0
2020,143786966,126536483,1,5,56,"M",1,,56,0
2020,153363630,134951177,1,4,,"U",0,,,
2020,153365356,134951239,0,,,"",,,,
2020,153363710,134951248,0,,,"",,,,
2020,153365414,134951337,0,,,"",,,,
2020,153365542,134951418,1,5,19,"F",2,,19,0
2020,153363942,134951427,1,5,46,"M",1,,46,0
2020,153363990,134950284,1,5,19,"M",2,,19,0
2020,153365628,134951509,1,5,44,"M",1,,44,0
2020,153365752,134951605,2,5,27,"M",2,,27,0
2020,153365751,134951605,1,5,27,"F",2,,27,0
2020,153365746,134950429,0,,,"",,,,
2020,153364309,134951682,1,5,38,"F",1,,38,0
2020,153364310,134951682,2,5,30,"F",1,,30,0
2020,153364343,134950558,0,,,"",,,,
2020,153364357,134951702,1,5,33,"M",2,,33,0
2020,153364389,134951720,1,5,53,"M",1,,53,0
2020,153416059,134990141,1,5,38,"F",1,,38,0
2020,153416073,134990148,1,4,,"U",0,,,
2020,153416078,134990152,1,5,24,"M",2,,24,0
2020,153416079,134990152,2,5,30,"M",1,,30,0
2020,153416090,134990156,1,5,47,"M",1,,47,0
2020,153416095,134994198,1,5,53,"M",1,,53,0
2020,153416112,134994214,1,5,30,"F",2,,30,0
2020,153416171,134994262,1,5,30,"M",1,,30,0
2020,153416172,134994262,2,4,,"M",1,,,
2020,153416175,134994262,3,4,,"F",1,,,
2020,153411737,134990218,1,4,,"U",0,,,
2020,153411741,134990225,1,5,30,"M",2,,30,0
2020,153416292,134990271,1,4,,"U",0,,,
2020,153416385,134990319,1,5,27,"F",1,,27,0
2020,153411863,134990331,1,5,24,"M",1,,24,0
2020,153416396,134994456,1,5,62,"M",1,,62,0
2020,153411921,134994535,1,5,24,"F",1,,24,0
2020,153411960,134990441,1,5,19,"F",1,,19,0
2020,153411961,134990441,2,5,29,"M",1,,29,0
2020,153412865,134996267,1,4,,"U",0,,,
2020,143991080,126697693,1,5,26,"M",2,,26,0
2020,153354381,134943398,5,5,15,"F",2,,15,0
2020,153357109,134943463,1,5,32,"M",2,,32,0
2020,153354789,134946566,1,5,24,"M",2,,24,0
2020,153357276,134946628,0,,,"",,,,
2020,153354904,134943645,1,4,,"U",0,,,
2020,153360277,134947020,1,5,52,"M",2,,52,0
2020,153361396,134944669,1,5,24,"F",2,,24,0
2020,153358551,134947964,1,4,,"U",0,,,
2020,153361732,134944890,0,,,"",,,,
2020,153358768,134944897,1,5,15,"M",2,,15,0
2020,153358858,134944984,1,5,31,"M",2,,31,0
2020,153360014,134946753,1,5,19,"M",2,,19,0
2020,153357396,134943734,0,,,"",,,,
2020,153360044,134946804,1,5,34,"M",2,,34,0
2020,153368235,134953878,1,5,38,"M",2,,38,0
2020,153357431,134943763,1,5,25,"F",1,,25,0
2020,153360298,134943924,0,,,"",,,,
2020,153360282,134943931,1,5,47,"F",1,,47,0
2020,153357588,134943897,1,5,37,"M",2,,37,0
2020,153357711,134943968,2,5,36,"F",2,,36,0
2020,153357710,134943968,1,5,44,"M",2,,44,0
2020,153357701,134943964,1,5,36,"F",2,,36,0
2020,153360503,134947181,1,5,22,"M",1,,22,0
2020,153360552,134944090,1,5,16,"M",1,,16,0
2020,153360536,134944127,1,5,60,"M",1,,60,0
2020,153357971,134944189,1,4,,"U",0,,,
2020,153358125,134947527,1,4,,"U",0,,,
2020,153358144,134944358,1,5,13,"M",1,,13,0
2020,153358203,134947610,2,5,60,"M",1,,60,0
2020,153358202,134947610,1,5,48,"M",1,,48,0
2020,153358279,134944477,1,4,,"U",0,,,
2020,153358296,134947727,2,5,18,"M",2,,18,0
2020,153358295,134947727,1,5,46,"F",1,,46,0
2020,153358270,134944496,1,4,,"U",0,,,
2020,153358334,134944510,1,5,60,"F",1,,60,0
2020,153358349,134944530,0,,,"",,,,
2020,153361258,134944563,1,5,23,"M",2,,23,0
2020,153361943,134948420,0,,,"",,,,
2020,153362013,134945095,1,5,38,"F",1,,38,0
2020,153362045,134945113,1,5,25,"M",1,,25,0
2020,153359046,134948542,1,5,21,"M",2,,21,0
2020,153359095,134948620,1,5,35,"M",1,,35,0
2020,153362105,134945187,1,5,32,"M",2,,32,0
2020,153379169,134969183,2,4,,"U",2,,,
2020,153385685,134969183,1,4,,"U",2,,,
2020,153379170,134969183,3,4,,"U",2,,,
2020,153379208,134969226,3,5,15,"M",2,,15,0
2020,153379201,134969226,1,5,16,"M",2,,16,0
2020,153379207,134969226,2,5,16,"M",2,,16,0
2020,153385769,134969244,1,5,29,"M",1,,29,0
2020,153385770,134969244,2,5,43,"M",1,,43,0
2020,143805225,126536335,1,5,34,"M",2,,34,0
2020,153385876,134969299,1,4,,"U",0,,,
2020,153379300,134969304,1,5,27,"F",2,,27,0
2020,153385897,134965594,2,5,68,"M",1,,68,0
2020,153385896,134965594,1,5,32,"M",1,,32,0
2020,153379477,134965756,1,5,35,"M",2,,35,0
2020,153386089,134969436,1,5,26,"F",1,,26,0
2020,153386094,134965792,1,5,24,"M",2,,24,0
2020,153386254,134965947,1,5,45,"M",1,,45,0
2020,153386266,134965963,0,,,"",,,,
2020,153386310,134965985,2,4,,"F",2,,,
2020,153386298,134965985,1,4,,"U",0,,,
2020,153379906,134969764,1,5,32,"F",2,,32,0
2020,153386780,134971423,1,5,16,"M",2,,16,0
2020,153386846,134969945,1,5,63,"M",0,,63,0
2020,153386886,134971525,1,4,,"U",0,,,
2020,153387006,134970056,1,4,,"U",0,,,
2020,153386991,134971653,0,,,"",,,,
2020,153390339,134971690,1,5,25,"M",2,,20,30
2020,153387065,134970139,2,5,27,"F",2,,27,0
2020,153387061,134970139,1,5,34,"F",2,,34,0
2020,153390363,134971748,1,5,18,"M",2,,18,0
2020,153390436,134970228,1,5,41,"F",1,,41,0
2020,153390507,134971905,3,5,16,"M",1,,16,0
2020,153387281,134971905,2,5,42,"F",1,,42,0
2020,153387274,134971905,1,5,39,"M",1,,39,0
2020,153387332,134970304,1,5,36,"M",2,,36,0
2020,153390570,134970331,1,5,26,"F",2,,26,0
2020,143995075,126702112,1,5,67,"M",2,,67,0
2020,153407002,134987322,1,5,30,"M",1,,30,0
2020,153407017,134987331,1,5,16,"M",2,,16,0
2020,153407078,134987367,1,5,28,"M",1,,28,0
2020,153403548,134985574,1,4,,"U",0,,,
2020,153407082,134985576,1,5,54,"M",2,,54,0
2020,153407133,134987409,0,,,"",,,,
2020,153407146,134987419,1,4,,"F",1,,,
2020,153407247,134985728,1,5,39,"M",1,,39,0
2020,153407267,134985752,0,,,"",,,,
2020,153403715,134987520,1,5,18,"M",2,,18,0
2020,153403716,134987520,2,5,21,"M",2,,21,0
2020,153403717,134987526,0,,,"",,,,
2020,153407341,134987558,0,,,"",,,,
2020,153407369,134987578,1,5,23,"M",2,,23,0
2020,153407370,134987579,1,4,,"U",0,,,
2020,153407372,134987581,1,4,,"U",0,,,
2020,153403765,134985835,1,5,31,"F",1,,31,0
2020,153403784,134987595,0,,,"",,,,
2020,153407390,134985848,0,,,"",,,,
2020,153407411,134985870,1,5,45,"M",2,,40,50
2020,153403798,134987610,1,5,10,"M",2,,10,0
2020,153407442,134987633,3,4,,"M",1,,,
2020,153403820,134987633,1,4,,"M",2,,,
2020,153403821,134987633,2,4,,"M",2,,,
2020,153403833,134985909,1,4,,"U",0,,,
2020,153403868,134985954,1,5,29,"M",1,,29,0
2020,153403886,134985961,1,5,38,"F",1,,38,0
2020,153407513,134985982,1,4,,"F",1,,,
2020,153403912,134987696,0,,,"",,,,
2020,153407546,134987703,1,5,32,"M",1,,32,0
2020,153407549,134987704,1,5,42,"M",2,,42,0
2020,153407537,134986006,1,4,,"U",0,,,
2020,153407557,134987716,1,5,38,"M",2,,38,0
2020,153403966,134986063,1,4,,"U",0,,,
2020,153403998,134987771,1,4,,"U",0,,,
2020,153407641,134987772,0,,,"",,,,
2020,153407645,134986086,1,5,41,"M",1,,41,0
2020,153407688,134987813,1,4,,"M",2,,,
2020,153407712,134987829,1,4,,"U",0,,,
2020,153404058,134991143,1,5,20,"M",2,,20,0
2020,153407731,134987837,1,5,39,"F",2,,39,0
2020,153404068,134987842,1,4,,"U",0,,,
2020,153407733,134991163,1,4,,"U",0,,,
2020,153407744,134987848,1,5,43,"F",2,,43,0
2020,153407736,134987845,1,5,35,"M",2,,35,0
2020,153407766,134987865,0,,,"",,,,
2020,153407783,134987872,1,5,43,"M",1,,43,0
2020,153404098,134987878,0,,,"",,,,
2020,153404155,134987905,1,4,,"U",0,,,
2020,143995086,126697704,1,4,,"M",2,,,
2020,153368275,134953933,1,5,40,"M",1,,40,0
2020,153368221,134953898,1,5,59,"M",0,,59,0
2020,153373086,134954232,1,5,46,"M",2,,46,0
2020,153373174,134958876,1,5,29,"M",1,,29,0
2020,153372607,134958365,0,,,"",,,,
2020,153372635,134953933,2,5,35,"F",1,,35,0
2020,153372672,134953940,1,5,23,"M",2,,23,0
2020,153372677,134958458,1,5,52,"M",1,,52,0
2020,153373230,134958938,0,,,"",,,,
2020,153373301,134954386,1,5,26,"M",1,,26,0
2020,153372715,134953973,1,5,21,"F",1,,21,0
2020,153372716,134953973,2,5,21,"F",1,,21,0
2020,153368399,134958534,4,5,23,"M",2,,23,0
2020,153368842,134954410,1,5,19,"F",1,,19,0
2020,153368401,134958534,6,5,19,"F",2,,19,0
2020,153368382,134958534,1,5,42,"M",2,,42,0
2020,153368400,134958534,5,5,18,"M",2,,18,0
2020,153372771,134958534,2,5,40,"F",2,,40,0
2020,153372809,134958534,3,5,21,"M",2,,21,0
2020,153372846,134954055,0,,,"",,,,
2020,153372879,134958605,1,5,18,"F",3,,18,0
2020,153368520,134954130,1,5,44,"M",1,,44,0
2020,153368515,134958653,0,,,"",,,,
2020,153372957,134954152,2,5,17,"M",2,,17,0
2020,153368521,134954152,1,5,15,"M",2,,15,0
2020,153368537,134958696,0,,,"",,,,
2020,153373007,134954175,1,4,,"U",0,,,
2020,153373197,134954317,1,4,,"U",0,,,
2020,153373325,134954399,1,5,23,"M",1,,23,0
2020,153368838,134954421,1,5,31,"M",1,,31,0
2020,153368868,134959073,1,5,30,"M",2,,30,0
2020,153368903,134954465,1,5,24,"M",2,,24,0
2020,153368904,134954465,2,5,28,"M",1,,28,0
2020,153368912,134959115,2,5,15,"M",2,,15,0
2020,153396762,134975831,2,5,23,"M",2,,23,0
2020,153394121,134975831,3,5,27,"M",2,,27,0
2020,153394164,134978508,1,5,26,"M",2,,26,0
2020,153396856,134978535,1,5,29,"M",1,,29,0
2020,153397002,134978627,1,5,48,"F",2,,48,0
2020,153394381,134981152,2,5,37,"F",2,,37,0
2020,153394383,134981152,4,5,38,"M",2,,38,0
2020,153397627,134979055,1,5,31,"F",1,,31,0
2020,153394382,134981152,3,5,35,"M",2,,35,0
2020,153397090,134981152,1,5,36,"M",2,,36,0
2020,153397223,134978770,1,4,,"U",0,,,
2020,153397224,134978770,2,4,,"U",0,,,
2020,153394761,134981556,1,4,,"U",0,,,
2020,153394861,134979124,1,4,,"U",0,,,
2020,153397756,134981690,1,5,22,"M",2,,22,0
2020,153398013,134979360,1,5,38,"M",2,,38,0
2020,153400231,134979445,1,4,,"U",0,,,
2020,153400245,134979456,1,4,,"U",0,,,
2020,153398206,134979487,1,5,66,"M",1,,66,0
2020,153400421,134982232,1,4,,"F",1,,,
2020,153398319,134979602,1,5,47,"M",2,,47,0
2020,153398321,134979602,2,5,23,"F",1,,23,0
2020,153400474,134979626,1,5,22,"M",2,,22,0
2020,153398546,134982393,1,5,42,"M",1,,42,0
2020,153400661,134979790,1,5,48,"M",1,,48,0
2020,153400699,134979826,1,5,41,"M",2,,41,0
2020,153398841,134979927,1,5,19,"M",2,,19,0
2020,153400868,134980041,1,5,44,"M",1,,44,0
2020,153400962,134982751,1,5,25,"M",1,,25,0
2020,153400963,134982751,2,5,54,"F",1,,54,0
2020,153398980,134982757,1,5,45,"F",1,,45,0
2020,153400995,134980075,1,4,,"U",0,,,
2020,153401001,134980080,2,5,75,"M",2,,70,80
2020,153397247,134981247,1,5,22,"M",2,,22,0
2020,153397362,134978872,1,5,53,"F",1,,53,0
2020,153394902,134981674,1,5,28,"M",1,,28,0
2020,153397787,134979185,1,5,45,"F",1,,45,0
2020,153397808,134979203,1,5,62,"F",1,,62,0
2020,153397785,134979213,1,5,32,"M",2,,32,0
2020,153394951,134979213,2,5,28,"M",2,,28,0
2020,153397884,134979269,1,5,25,"M",2,,25,0
2020,153397815,134979254,1,5,30,"M",2,,30,0
2020,153400142,134979357,1,4,,"U",0,,,
2020,153400146,134979426,1,4,,"M",2,,,
2020,153400221,134979440,1,5,35,"F",2,,35,0
2020,153398480,134979640,1,5,51,"F",2,,51,0
2020,153398464,134982347,1,4,,"F",2,,,
2020,153398465,134982347,2,4,,"F",2,,,
2020,153398469,134982347,5,4,,"F",2,,,
2020,153398466,134982347,3,4,,"F",2,,,
2020,153398467,134982347,4,4,,"F",2,,,
2020,153399028,134980080,1,4,,"U",0,,,
2020,153401132,134980221,1,5,29,"M",2,,29,0
2020,153401167,134980263,2,5,19,"M",1,,19,0
2020,153401165,134980263,1,5,36,"M",1,,36,0
2020,153401201,134983010,1,4,,"U",0,,,
2020,153399305,134980301,0,,,"",,,,
2020,153399410,134980364,1,5,34,"M",2,,34,0
2020,153399427,134980381,1,5,19,"M",2,,19,0
2020,153368205,134958331,0,,,"",,,,
2020,153368251,134953896,1,5,35,"M",2,,35,0
2020,153372617,134953905,1,5,27,"M",1,,27,0
2020,153372719,134958478,1,5,17,"M",2,,17,0
2020,153372766,134958521,1,5,26,"M",1,,26,0
2020,153372882,134958604,0,,,"",,,,
2020,153368466,134954100,2,5,32,"M",2,,32,0
2020,153372874,134954100,1,5,26,"M",2,,26,0
2020,153368578,134958722,1,5,43,"M",1,,43,0
2020,153368681,134958849,1,5,24,"M",2,,24,0
2020,153368700,134958873,0,,,"",,,,
2020,153373232,134958949,0,,,"",,,,
2020,153368794,134958982,1,4,,"U",0,,,
2020,153373323,134959020,1,5,64,"M",2,,64,0
2020,153373328,134954400,1,5,17,"M",2,,17,0
2020,153368829,134954413,1,5,41,"M",2,,41,0
2020,153373368,134959074,1,5,32,"M",1,,32,0
2020,153373562,134954573,1,5,20,"F",2,,20,0
2020,153373576,134954575,1,5,47,"M",1,,47,0
2020,153369082,134959331,2,5,55,"F",2,,55,0
2020,153369076,134959331,1,5,22,"F",2,,22,0
2020,153373738,134954666,0,,,"",,,,
2020,153373828,134959436,0,,,"",,,,
2020,153373853,134954766,1,4,,"U",0,,,
2020,153374029,134959624,0,,,"",,,,
2020,153374008,134959674,0,,,"",,,,
2020,153369422,134954939,1,4,,"U",0,,,
2020,153374178,134955020,1,5,35,"M",1,,35,0
2020,153369546,134955058,0,,,"",,,,
2020,153374400,134959965,0,,,"",,,,
2020,153369621,134959976,0,,,"",,,,
2020,153374734,134955373,1,5,26,"F",2,,26,0
2020,153374763,134955399,0,,,"",,,,
2020,153374780,134955406,1,5,50,"M",2,,50,0
2020,153369910,134960293,0,,,"",,,,
2020,153369921,134960301,1,5,37,"M",1,,37,0
2020,153374766,134960311,0,,,"",,,,
2020,153369946,134960351,1,5,27,"F",1,,27,0
2020,153375112,134960532,2,5,29,"M",2,,29,0
2020,153375111,134960532,1,5,22,"M",2,,22,0
2020,153380096,134960569,1,5,26,"M",2,,26,0
2020,153380124,134955631,1,5,32,"F",2,,32,0
2020,153380158,134955653,1,5,36,"F",1,,36,0
2020,153380224,134955705,1,5,28,"F",1,,28,0
2020,153380225,134955705,2,5,35,"M",1,,35,0
2020,153375316,134955765,1,5,26,"M",1,,26,0
2020,153375318,134955765,2,5,20,"M",1,,20,0
2020,153397144,134978704,2,5,41,"F",1,,41,0
2020,153394417,134978704,1,5,31,"F",1,,31,0
2020,153397155,134981168,1,5,22,"M",2,,22,0
2020,153397190,134981196,1,5,39,"M",2,,39,0
2020,153394514,134978799,1,4,,"U",0,,,
2020,153397325,134978843,1,4,,"U",0,,,
2020,153394549,134978855,1,5,38,"M",1,,38,0
2020,153397398,134978892,1,5,35,"M",1,,35,0
2020,153397424,134981391,1,4,,"M",1,,,
2020,153394587,134978914,1,5,17,"M",1,,17,0
2020,153394609,134978914,2,5,41,"F",1,,41,0
2020,153394690,134978967,1,5,58,"M",1,,58,0
2020,153394714,134981510,1,5,79,"M",1,,79,0
2020,153397560,134981519,1,5,59,"F",2,,59,0
2020,153394840,134979223,1,4,,"F",1,,,
2020,153399983,134979255,1,5,54,"M",2,,54,0
2020,153398003,134979344,1,5,22,"M",2,,22,0
2020,153398008,134979353,1,5,59,"M",1,,59,0
2020,153400188,134981981,1,4,,"U",0,,,
2020,153400184,134979411,2,5,28,"M",2,,28,0
2020,153400183,134979411,1,5,24,"F",2,,24,0
2020,153400206,134979424,1,5,33,"M",2,,33,0
2020,153400364,134979537,1,5,47,"F",1,,47,0
2020,153400403,134982214,1,5,27,"M",1,,27,0
2020,153400522,134982336,1,5,42,"M",2,,42,0
2020,153398518,134979661,1,5,42,"F",1,,42,0
2020,153400622,134979754,1,5,55,"F",1,,55,0
2020,153400708,134979828,1,5,52,"F",2,,52,0
2020,153398723,134982531,2,5,32,"M",1,,32,0
2020,153400718,134982531,1,5,37,"F",1,,37,0
2020,153400735,134979858,1,5,18,"M",1,,18,0
2020,153398795,134982640,1,4,,"U",0,,,
2020,153398854,134982649,1,4,,"U",0,,,
2020,153400873,134979962,1,5,34,"F",2,,34,0
2020,153400886,134979982,1,4,,"U",0,,,
2020,153398869,134979999,1,5,20,"M",2,,20,0
2020,153400945,134982825,1,5,19,"M",1,,19,0
2020,153399105,134982865,1,5,52,"M",2,,52,0
2020,153399135,134980181,1,5,30,"F",2,,30,0
2020,153399142,134980187,1,5,27,"M",2,,27,0
2020,153401079,134980175,1,5,32,"M",2,,32,0
2020,153399185,134982918,1,5,24,"M",1,,24,0
2020,153399214,134980228,1,4,,"U",0,,,
2020,153399246,134980253,0,,,"",,,,
2020,153401193,134980277,1,5,37,"M",2,,37,0
2020,153399352,134980324,0,,,"",,,,
2020,153401267,134980338,1,5,36,"M",2,,36,0
2020,153401288,134980371,0,,,"",,,,
2020,153399449,134980396,1,5,18,"M",2,,18,0
2020,153399483,134980419,0,,,"",,,,
2020,153399494,134983184,1,5,62,"M",2,,62,0
2020,153399548,134983223,1,5,51,"M",1,,51,0
2020,153399572,134983243,0,,,"",,,,
2020,153399580,134980488,1,5,60,"M",1,,60,0
2020,153401421,134983268,1,5,28,"M",2,,28,0
2020,153401440,134980525,1,5,56,"M",2,,56,0
2020,153401442,134980525,2,5,21,"M",2,,21,0
2020,153399669,134980576,1,5,27,"M",1,,27,0
2020,153401589,134980668,0,,,"",,,,
2020,153399830,134983478,1,5,25,"F",1,,25,0
2020,153399850,134980713,0,,,"",,,,
2020,153401652,134983506,1,5,43,"M",2,,43,0
2020,153399922,134983555,0,,,"",,,,
2020,153401681,134983560,1,5,54,"M",1,,54,0
2020,153399924,134980751,1,5,28,"M",1,,28,0
2020,153401754,134980823,1,4,,"U",0,,,
2020,153401849,134983754,2,5,26,"F",1,,26,0
2020,153405133,134983754,1,5,35,"M",1,,35,0
2020,153401972,134980999,1,5,45,"M",1,,45,0
2020,153402042,134981052,0,,,"",,,,
2020,153405491,134984088,0,,,"",,,,
2020,153405510,134986187,2,5,59,"F",2,,59,0
2020,153402192,134986187,1,5,51,"F",2,,51,0
2020,153402215,134986207,1,4,,"U",0,,,
2020,153402278,134986255,1,5,26,"M",2,,26,0
2020,153402354,134986323,0,,,"",,,,
2020,153405807,134986405,1,4,,"U",0,,,
2020,153402435,134984375,1,4,,"U",0,,,
2020,153402443,134986416,0,,,"",,,,
2020,153405837,134984397,1,5,37,"M",2,,37,0
2020,153405876,134986454,0,,,"",,,,
2020,153405868,134984440,1,5,29,"F",1,,29,0
2020,153402555,134984475,1,5,18,"F",1,,18,0
2020,153402535,134986478,1,5,25,"F",2,,25,0
2020,153402575,134984489,1,4,,"M",2,,,
2020,153402594,134986516,2,5,16,"M",2,,16,0
2020,153402593,134986516,1,5,37,"F",2,,37,0
2020,153405980,134984542,0,,,"",,,,
2020,153405989,134984546,1,5,70,"M",1,,70,0
2020,153405993,134986552,1,5,41,"M",1,,41,0
2020,153402692,134984615,1,5,38,"M",1,,38,0
2020,153406168,134984704,0,,,"",,,,
2020,153406172,134986691,1,5,50,"M",4,,50,0
2020,153402794,134986703,0,,,"",,,,
2020,153402796,134986710,1,4,,"U",0,,,
2020,153402809,134986721,1,5,27,"M",2,,27,0
2020,153406260,134986748,1,5,34,"F",2,,34,0
2020,153406269,134986760,1,5,19,"M",2,,19,0
2020,153406312,134984844,1,5,23,"M",2,,23,0
2020,153406349,134986816,1,5,40,"M",1,,40,0
2020,153402909,134984879,1,5,63,"M",2,,63,0
2020,153406382,134984915,1,4,,"U",0,,,
2020,153406407,134984942,1,5,58,"M",2,,58,0
2020,153402998,134986881,1,5,28,"F",2,,28,0
2020,153406488,134985020,1,5,38,"M",1,,38,0
2020,153403080,134986949,1,4,,"F",2,,,
2020,153403082,134986954,1,5,22,"M",2,,22,0
2020,153406518,134985057,1,5,17,"M",2,,17,0
2020,153406527,134985062,0,,,"",,,,
2020,153406556,134986989,1,5,23,"M",2,,23,0
2020,153403172,134985134,0,,,"",,,,
2020,153406598,134987036,0,,,"",,,,
2020,153406616,134987042,1,5,18,"M",2,,18,0
2020,153406684,134987084,1,4,,"U",0,,,
2020,153406729,134987115,0,,,"",,,,
2020,153406728,134985264,1,5,22,"M",2,,22,0
2020,153403293,134987147,1,5,31,"M",1,,31,0
2020,153406790,134987154,0,,,"",,,,
2020,153403321,134987167,1,4,,"U",0,,,
2020,153403351,134987195,1,4,,"M",2,,,
2020,153403368,134987207,1,5,42,"F",1,,42,0
2020,153403394,134987245,1,4,,"U",0,,,
2020,153403398,134987248,1,5,39,"M",1,,39,0
2020,153403424,134987261,1,5,43,"M",2,,43,0
2020,153403405,134987262,1,4,,"M",1,,,
2020,153406969,134987310,1,5,44,"M",1,,44,0
2020,153397404,134981367,2,5,14,"M",2,,14,0
2020,153397403,134981367,1,5,15,"M",1,,15,0
2020,153394661,134981464,1,5,41,"M",2,,41,0
2020,153394719,134981502,1,5,61,"F",1,,61,0
2020,153397573,134981512,0,,,"",,,,
2020,153397609,134979041,1,5,35,"M",1,,35,0
2020,153397675,134981594,1,5,34,"M",2,,34,0
2020,153397717,134981647,0,,,"",,,,
2020,153394914,134981702,1,5,32,"M",2,,32,0
2020,153397782,134979183,1,5,26,"M",2,,26,0
2020,153397833,134981753,1,5,41,"F",2,,41,0
2020,153399981,134981757,1,5,44,"M",1,,44,0
2020,153397891,134979276,1,4,,"U",0,,,
2020,153397970,134979332,1,4,,"U",0,,,
2020,153398033,134981936,1,4,,"U",0,,,
2020,153400175,134979393,1,4,,"M",2,,,
2020,153400215,134979432,1,5,35,"F",1,,35,0
2020,153398209,134982127,1,5,35,"M",1,,35,0
2020,153400443,134982260,2,5,18,"F",2,,18,0
2020,153400442,134982260,1,5,61,"F",2,,61,0
2020,153398522,134979674,1,5,46,"F",1,,46,0
2020,153400586,134979721,1,4,,"U",0,,,
2020,153400646,134979781,1,5,23,"M",1,,23,0
2020,153400816,134979917,1,5,21,"M",2,,21,0
2020,153398850,134979934,1,4,,"U",0,,,
2020,153398968,134980042,1,5,18,"M",2,,18,0
2020,153400956,134980042,3,5,20,"M",2,,20,0
2020,153398970,134980042,4,5,17,"M",2,,17,0
2020,153398969,134980042,2,5,19,"M",2,,19,0
2020,153399065,134980108,1,4,,"U",0,,,
2020,153401077,134980172,1,4,,"U",0,,,
2020,153399160,134980197,1,4,,"U",0,,,
2020,153399199,134980215,0,,,"",,,,
2020,153399208,134980224,1,5,28,"F",2,,28,0
2020,153399251,134980255,1,5,25,"F",1,,20,30
2020,153401226,134983035,0,,,"",,,,
2020,153401236,134980312,1,5,43,"M",1,,43,0
2020,153401282,134983115,0,,,"",,,,
2020,153399479,134983175,1,5,51,"M",2,,51,0
2020,153399545,134983220,0,,,"",,,,
2020,153399598,134980500,0,,,"",,,,
2020,153401427,134983288,2,5,58,"M",1,,58,0
2020,153401426,134983288,1,5,28,"M",1,,28,0
2020,153401501,134983338,0,,,"",,,,
2020,153401563,134980648,0,,,"",,,,
2020,153399806,134980680,1,5,44,"M",2,,44,0
2020,153401610,134983454,1,5,54,"F",1,,54,0
2020,153399848,134983494,1,5,32,"M",1,,32,0
2020,153401667,134983518,1,4,,"M",2,,,
2020,153401713,134983615,1,5,42,"F",1,,42,0
2020,153401735,134980806,3,5,48,"F",2,,48,0
2020,143786750,126512310,1,5,22,"M",2,,22,0
2020,154573260,136052962,0,,,"",,,,
2020,154575643,136049047,0,,,"",,,,
2020,154573298,136053009,1,5,33,"F",1,,33,0
2020,154573503,136053172,1,5,23,"M",0,,23,0
2020,154575940,136049368,1,5,17,"M",1,,17,0
2020,154576167,136049477,0,,,"",,,,
2020,153334023,134927335,0,,,"",,,,
2020,153334025,134931295,1,5,29,"M",2,,29,0
2020,153339442,134927493,1,4,,"U",0,,,
2020,153339471,134927537,1,5,37,"F",1,,37,0
2020,153334326,134931536,1,5,12,"M",2,,12,0
2020,153339637,134927675,1,5,40,"M",1,,40,0
2020,153339580,134931558,1,5,19,"F",1,,19,0
2020,153339696,134931609,1,5,33,"F",1,,33,0
2020,153339735,134927764,0,,,"",,,,
2020,153334372,134927784,1,4,,"M",2,,,
2020,153339756,134927787,1,5,24,"F",1,,24,0
2020,153334463,134927798,1,5,35,"M",2,,35,0
2020,153334511,134927833,1,5,44,"M",1,,44,0
2020,153334518,134931688,1,5,34,"F",1,,34,0
2020,153334515,134931711,0,,,"",,,,
2020,153334521,134931728,0,,,"",,,,
2020,153334529,134927908,1,4,,"U",0,,,
2020,153339839,134931722,0,,,"",,,,
2020,153339942,134927945,0,,,"",,,,
2020,153334680,134927983,1,5,38,"M",2,,38,0
2020,153339996,134931856,1,5,42,"F",1,,42,0
2020,153334716,134931874,1,4,,"U",0,,,
2020,153334703,134931878,1,5,30,"F",2,,30,0
2020,153334711,134928006,1,5,66,"M",2,,66,0
2020,153334730,134928030,1,4,,"U",0,,,
2020,153334693,134928009,1,5,26,"F",2,,26,0
2020,153340092,134931935,1,4,,"U",0,,,
2020,153334786,134931940,1,5,32,"M",1,,32,0
2020,153340100,134928117,1,4,,"U",0,,,
2020,153334834,134931975,0,,,"",,,,
2020,153340159,134931978,0,,,"",,,,
2020,153340198,134928176,0,,,"",,,,
